OBJECTID,CAPTURE_ACCURACY,EQUIPMENT,DESCRIPTION,STATUS,OBJECT_TYPE_DESCRIPTION,Shape__Length,GlobalID
2773,6,100044785,Kahikatea Walk,OPEN,Walking Track,1647.85538918983,24075409-47da-4023-ac6c-6e80b5b8de42
2774,2,100039000,WHIRINAKI MOUNTAIN BIKE TRACK,OPEN,Walking Track,14780.7683345189,b0490024-6fd0-46d2-9520-d713195fded6
2775,1,100095504,MAUNGANUI BLUFF TRACK (BCA),OPEN,Tramping Track,5176.69649317668,0abe726e-fd22-4e97-98dd-6305f0d07a61
2776,5,100066711,GREENSTONE TK - HOWDEN HUT TO HEAD OF L.,CLSD,Easy Tramping Track,2869.20810922063,2c1d8baa-24d6-4086-ad77-1f3be2e0a1e1
2777,6,100098135,TE WHARA TRACK,OPEN,Easy Tramping Track,6361.72522742008,1e14d74d-e1b8-414e-9860-c07c1b27010d
2778,2,100066507,HOWDEN HUT TO LAKE MACKENZIE HUT,CLSD,Great Walk,7944.46460640078,e64ef56b-5b7f-4ca3-9fe6-774c1435b82c
2779,2,100066516,THE DIVIDE TO HOWDEN HUT,CLSD,Great Walk,3195.58590093973,b803d29e-0823-46df-9e4e-89db05bb6ee2
2780,5,100067152,PASS CREEK TK,CLSD,Tramping Track,2558.6002171977,5403d4ff-3ac3-4e34-b0e1-364cd9790c66
2781,6,100066435,Breeze Col Mt Bike Track,OPEN,Walking Track,3204.21551529445,31b22cb6-1874-44de-ad77-4e5f423068f6
2782,6,100087304,Breeze Bay Walking Track,OPEN,Walking Track,1343.19157092141,7e4ca9c9-9911-447d-a318-f743722d7a05
2783,2,100066699,HOOKER TK - WHH Car Park to Hooker Lake,OPEN,Walking Track,4905.81106314515,43ee4a0c-0391-4236-b53a-bdcd8ea3f3fa
2784,2,100066698,CAMPGROUND TO KEA POINT TRACK,OPEN,Walking Track,1461.82525352054,b9f15470-74f8-46f5-a6f9-f311ac51dc6e
2785,2,100044961,BALL SHELTER TRACK,CLSD,Tramping Track,8646.52764457646,2f2113d9-b9aa-4e9a-9023-e100ee8329d5
2786,2,100103501,Kataore MTB Track,OPEN,Mountain Bike Track,1181.47435054972,9fc98c24-74bc-4bd9-a9f9-f9cb92fd998d
2787,2,100103502,Tangaroamihi MTB Track,OPEN,Mountain Bike Track,2396.89841991787,7d4c5540-a879-437b-8739-7b2760a2fc8b
2788,2,100103503,Tangaroamihi Feeder Track,OPEN,Mountain Bike Track,419.475782304218,28c9ceec-0a64-4061-a5d1-f30edb657d76
2789,6,100046160,LOUIS CREEK GOLDFIELD ROUTE/TK,OPEN,Tramping Track,1658.78608866572,ba4c36b1-2338-4d83-944f-0fe503962611
2790,6,100043074,SPIT WALK,OPEN,Walking Track,7132.09592860185,3e6279e2-e287-40e1-9f82-59cea7d6d7b2
2791,6,100045292,FOSSIL POINT TK,OPEN,Walking Track,3952.72914185021,753840e9-2c09-4df4-9974-e91d35cb438a
2792,6,100066522,GORDON TRACK,OPEN,Tramping Track,7270.50494154367,8d5ce763-0cce-47dc-b7cb-94ce0b528aa8
2793,6,100045865,LEATHAM TRACK,OPEN,Tramping Track,13592.6064642635,df767f03-bab8-4f12-993e-5c2cfd1b5ec8
2794,2,100121636,Earthquakes Track,OPEN,Walking Track,160.357629221896,8fabcf1f-f12b-40e1-be56-a4912ca42353
2795,6,100044182,NORTHERN TRACK,OPEN,Tramping Track,4526.68525835234,80323963-585c-478d-8f28-4670876ad8a4
2796,6,100102947,Tangihua Main Ridge Track,OPEN,Tramping Track,1995.01290301499,903397c6-7464-4de4-bd6d-dafbde1ead93
2797,6,100032008,Pinnacles Hut to Sharplin Falls Carpark,OPEN,Easy Tramping Track,5007.74921136336,852b9171-08a3-467c-80d4-74d76980959e
2798,2,100082358,Strutt Bluff Route,OPEN,Route,782.987415012232,ed183c5e-1411-4293-87d7-bcbc54e74f8f
2799,2,100066636,SIX MILE WALK,OPEN,Walking Track,1857.85302293236,e8885133-2b34-4b4f-a5f5-51903d80d29f
2800,5,100045763,Southern Access Corridor Track,OPEN,Route,21061.2414611285,6b834350-16a7-4520-9431-bcb91b7d4836
2801,2,100066313,KERIKERI RIVER TK,OPEN,Walking Track,3944.10205181445,9a02f2f8-e9ac-4037-abdc-1e34ceca5a34
2802,2,100066712,JAMES RD TO SLATE RIVER JUNCTION,OPEN,Tramping Track,8169.24914918717,6001a95c-f804-4f2a-b9b8-f01898a04d6e
2803,6,100045483,OMARU TO POURI -MATEMATEAONGA ROUTE,OPEN,Tramping Track,10891.4328999393,c635c881-1621-4ff5-a84f-3a1a6c73ec2e
2804,6,100044353,POURI TO NGAPURUA- MATEMATEONGA ROUTE,OPEN,Tramping Track,8507.68337412799,24991e7f-aa13-45af-91df-a89c4940c456
2805,6,100044351,NGAPURUA TO PUKETOTARA- MATEMATEONGA ROU,OPEN,Tramping Track,9029.55652379143,4dd6cf5b-6267-4ad9-b80b-10f446ce980d
2806,6,100044350,PUKETOTARA HUT TO WHANGANUI RIVER,OPEN,Tramping Track,2126.48140836877,480bafa3-8a0c-42ec-a296-486cb874e945
2807,2,100098628,Monument Hill Walking Track,OPEN,Walking Track,191.612310946254,18f59ed8-32f8-4d7b-acb8-b0fabc718baf
2808,6,100066164,MUTTON COVE CAMP TO TOTARANUI CAMP,OPEN,Great Walk,5329.57794741311,ded8feb4-f7d9-47b6-82b9-9c646863102f
2809,6,100030256,ROADEND TO WASHPOOL HUT,OPEN,Tramping Track,6624.80644730408,02beea86-8dfb-4115-b849-6811cfbc9270
2810,2,100066637,PUTANUI POINT ANCHORAGE/TRACK,OPEN,Walking Track,1941.77427718417,61ac32d4-6575-412e-b57f-cc3dd70fd217
2811,6,100041536,ISOLATION HUT TO ZOO HUT ROUTE,CLSD,Tramping Track,3311.54318279319,aa7a404e-b47e-4677-903e-ae3303159670
2812,6,100066864,"ISOLATION ROUTE, ISOLATED HILL SR",CLSD,Tramping Track,2720.01063549574,050baf14-ea2e-4589-b3d4-cba3a510dd7a
2813,2,100128257,BOTANICAL TRACK,OPEN,Tramping Track,2870.21757268591,60382ee5-c213-4463-bf24-7c4cc7345420
2814,2,100128258,FOREST TANEKAHA TRACK,OPEN,Tramping Track,1738.16091681771,b574c43f-5573-4db9-9d23-0cbb235b9c16
2815,6,100044167,MANGAWHAI W/WAY,OPEN,Walking Track,4098.45686157392,d78332d7-5bda-4f71-96ae-c692e0f2ac23
2816,2,100066437,Water Race Tunnels Walk,OPEN,Walking Track,753.55983640074,bde1964c-ff81-41d5-8875-b632d6a1a4c8
2817,2,100044161,MOTUTARA TK,OPEN,Walking Track,1688.00843909327,fb800982-573c-4bfc-98d8-78219fda8c8f
2818,2,100066622,NTH-STH TK TO WAIORONGOMAI,OPEN,Tramping Track,3861.08299196373,4739bc98-c732-4539-9a57-e75cd667c374
2819,2,100065927,Whangamata Tramping Track,OPEN,Tramping Track,2362.13249002346,ded1b0a4-fb72-4ebd-b464-67760582aa28
2820,6,100128736,Wharekirauponga Partial Loop Section,CLSD,Tramping Track,1279.32849655796,060734a2-c26c-4f3f-975d-4ac291b24081
2821,6,100031493,WHAREKIRAUPONGA WALK,OPEN,Walking Track,5471.42923498344,b263cf10-ff5a-4419-8101-2e3d8638cc5e
2822,6,100128731,Kaitarakihi Track,OPEN,Tramping Track,3549.25489151433,b478a217-37b9-4fb3-a75f-b026e85c3def
2823,6,100066255,MOSS CREEK TRACK,OPEN,Tramping Track,3165.96639774222,ec9da21c-5238-4c09-8739-241840baf839
2824,6,100065924,RANGIHAU TRACK,OPEN,Tramping Track,10044.3304502834,796f6bd9-7ed1-478c-9899-56a24864d780
2825,1,100040368,Hokitika Gorge Walk - Platform to Rocks,OPEN,Short Walk,446.944855189939,8fcab935-dc57-4c6f-89f2-8518725145b1
2826,2,100045639,LEES CREEK TRACK,OPEN,Tramping Track,8441.48201976086,3a39f76a-a2fe-4bac-a140-332d1221b706
2827,2,100123718,Chetwyn Easement Track,OPEN,Tramping Track,3563.84251824051,0240fbce-129e-474f-aa6c-a170eb888fc5
2828,2,100129165,Dennis Road Track,OPEN,Walking Track,5200.00695559722,5182e05d-1723-4221-9254-69e84c05c9ed
2829,2,100045430,MAKARORA BUSH NATURE WALK,OPEN,Short Walk,695.661785507883,748b962a-2e13-4835-982e-7f71eed73df5
2830,2,100099162,PENGUIN WALK,OPEN,Short Walk(disabled),225.425489215369,f265904c-37e6-4196-8e00-400b0adae098
2831,2,100040930,WAIPOHATU WATERFALLS TRACK,OPEN,Tramping Track,4519.76532173718,15cd4551-69d5-4769-8be6-c90a8ced6df6
2832,4,100045246,Tapotupotu to Cape Reinga Track (Icon),OPEN,Tramping Track,3686.59260407318,be8c5c26-54a4-4a19-a2f5-8ba8889a5a3b
2833,6,100066584,OLD LADY WALK,OPEN,Walking Track,2066.23336854657,6600a6b7-ad92-44b4-bbe6-74b5486421cb
2834,6,100066551,Te Rereatukahia Hut Tk,OPEN,Tramping Track,2104.38849297687,dad561b8-c54a-491a-93b9-96de55f5d8e0
2835,2,100045092,KEPLER TRACK - MOTURAU HUT TO RAINBOW RE,OPEN,Walking Track,5911.41826958293,9cde378b-0007-4eed-a54f-540be81b8402
2836,5,100067050,KEPLER IRIS BURN WATERFALL - ROCKY POINT,OPEN,Great Walk,9546.67432210554,cdc389f4-132d-4992-b4fc-9ed490a77007
2837,2,100067052,KEPLER TK ROCKY POINT INCL TO MOTURAU,OPEN,Great Walk,7478.25450365243,2bf936cb-7372-4eae-8912-c35710f99742
2838,2,100044959,Thisbe Valley Track,OPEN,Tramping Track,8555.34046972711,4e850123-8e47-47c8-adbb-120fba24d5f1
2839,2,100122870,Omaui Track,OPEN,Walking Track,1741.85826854498,e13ce385-d57e-4201-83f2-a4054f6b0e87
2840,6,100045521,St James W/Way-Magdalen Bridge to Anne,OPEN,Easy Tramping Track,11878.476761777,f8c6e4f4-0b5b-4a40-b090-1b16378d5487
2841,2,100096626,Rocky Knoll Track,OPEN,Tramping Track,835.212485107903,04401370-8a57-45fa-bf37-c792c7205abf
2842,5,100045280,DUSKY TK - LOCH MAREE HUT TO LAKE ROE,OPEN,Tramping Track,7611.35233112832,f3f4b6be-398f-43df-9dd7-48fc139aeb4f
2843,5,100031586,LAKE ROE HUT to HALFWAY HUT,OPEN,Tramping Track,6619.18106873937,07c5cbe3-b050-47d1-9da2-239780200ca3
2844,6,100043996,CROWN TRAM WALKWAY,OPEN,Short Walk,641.16423827695,dfc702ed-5e0e-4825-a9e9-34408c49e8de
2845,2,100038599,DART TRACK - CHINAMANS TO SURVEYORS,OPEN,Walking Track,11068.9740994649,9a7e3961-914a-41ab-8d90-cdeefba3c19c
2846,2,100045879,DART TK - DALEYS FLAT HUT TO SURVEYORS,OPEN,Easy Tramping Track,5042.42956792527,3777e7b8-7c48-462e-8bc8-c741cfe70639
2847,2,100045184,CAPE KIDNAPPERS - BEACH TO PLATEAU COLON,CLSD,Walking Track,8711.91018664431,d3554ddf-089f-4f01-9922-8449f876eeea
2848,2,100066629,Kohaihai to Scotts Beach,OPEN,Walking Track,3200.10620484652,0697879e-1786-4380-8e73-9c0bf54c39ad
2849,2,100066511,Heaphy Track - Scotts Beach to Katipo,OPEN,Great Walk,5275.85095144902,1d21df5b-4f08-4866-a17c-c60d896e08f8
2850,2,100066510,Heaphy Track - Katipo to Heaphy Hut,OPEN,Great Walk,7157.03749285099,75c55391-cd3a-4b2b-b019-25e2316224ca
2851,2,100066512,Heaphy Track - Heaphy Hut to Lewis Hut,OPEN,Great Walk,7014.58037399102,55697bff-5c2a-4a71-93af-558bd2713caa
2852,2,100035500,Outram Glen To Lee Stream Track,OPEN,Tramping Track,2828.30969311506,8ac178ef-ae01-4cf3-b8e7-c6d1a8353c31
2853,2,100045976,Outram Glen Walk,OPEN,Walking Track,1543.63291691806,d530a5df-c3d2-4a40-9fe1-c30556d9b741
2854,2,100067151,DORE PASS ROUTE,OPEN,Route,10278.610943971,28c0785b-8da5-4ae1-b489-94fbb881efaa
2855,2,100121613,EAST DUBLIN BAY TRACK,OPEN,Walking Track,819.744751302092,f373d4ab-3f69-4244-bb74-b2f689b96ae1
2856,6,100104091,Mt Difficulty Tramping Track,OPEN,Tramping Track,14921.7109247397,48c8e46b-e19d-4f2f-87e6-d49a043f5c2c
2857,2,100084770,HISTORIC HOUSE WALK,OPEN,Short Walk(disabled),85.2712521307368,976d6bd9-c172-4dff-864e-1ff2d004ef92
2858,2,100084767,WAIPAPA POINT COASTAL WALK,OPEN,Short Walk(disabled),444.572454043881,973c0162-4190-4f7f-9e3a-d4cb47f1e320
2859,2,100045951,TITAN ROCKS TRACK,OPEN,Tramping Track,5488.40136204298,302af062-1027-447a-95ae-910782cab99d
2860,6,100045875,KITCHENER TRACK,OPEN,Tramping Track,13042.7939676192,43841b58-082b-4251-8a58-dcaac601aca8
2861,6,100082279,EAST MATUKITUKI TRACK,OPEN,Tramping Track,5968.55748022213,07a4546d-54df-45fb-b561-425e598f94ec
2862,6,100045133,BEN LOMOND W/WAY,OPEN,Walking Track,3457.79806558365,47f159d2-9bf0-46cb-99d2-4dd7f9901bff
2863,2,100045130,BOB'S COVE-12 MILE DELTA-CRICHTON TRACK,OPEN,Walking Track,6632.94406062474,9a87bb88-65bc-4ad1-9509-bd1c93fa32ed
2864,6,100045471,BOB'S COVE NATURE WALK & BRIDLE TK,OPEN,Track - historic,2516.3748674749,3b0ba00c-35f2-402f-ab4d-170128b6e55b
2865,2,100066161,SHALLOW BAY TK,OPEN,Tramping Track,1157.77607922716,e9a649e0-b3df-4eb8-ab60-33e9c833dd52
2866,2,100046064,"THE CHASM WALK, MILFORD RD",CLSD,Short Walk,456.971555356813,7e5cc11b-20aa-400b-a1c3-fbe9ff5cc061
2867,2,100129139,Surat Bay Beach Walk,OPEN,Short Walk,476.285192455234,61fd1f4a-c01c-475d-ad89-1b1d34997116
2868,2,100044597,OKERE FALLS WALK,OPEN,Short Walk,2165.13901595524,920275ec-0a57-4180-ad51-5185e5f7b7f1
2869,2,100045890,STEELE CK TK-UPPER CAPLES-GREENSTONE,OPEN,Tramping Track,14694.5731534724,c72d8179-a1cd-4457-9708-f94baf3ee1cc
2870,2,100045655,LAKE SYLVAN TO ROCKBURN SHELTER TK,OPEN,Tramping Track,4560.66396987397,27c6ddb1-45fe-455d-8fbc-bf6c346d418f
2871,2,100064662,LAKE SYLVAN TRACK,OPEN,Walking Track,5281.93750829123,ce8b40eb-6e08-496c-904d-bba61c857723
2872,2,100044797,SUGARLOAF SWINGBRIDGE TO FLATS CAMPSITE,OPEN,Walking Track,6084.44022396199,361e14b5-3f00-4a1e-83cd-9905e0100299
2873,6,100066660,Cathedral Caves Walk,OPEN,Short Walk,398.138840101454,42928a62-318a-4b1a-8c04-1d5a544458dd
2874,2,100097306,Concrete pathway,OPEN,Walking Track,109.786852493939,a257752c-34fc-45c3-8879-c4423bd5771c
2875,2,100044850,MORERE RIDGE TK,OPEN,Tramping Track,2072.21640723604,0d418520-7721-4881-94ad-d681e0f78bec
2876,2,100044849,MANGAKAWA TK,OPEN,Tramping Track,3023.69949996042,4cca176d-d9a3-4a69-8b3d-8ba50e203813
2877,2,100103764,Nikau Loop Track 2016,OPEN,Walking Track,752.731065504986,8050856f-9d19-49b0-84a8-de18e0eb8663
2878,2,100044977,NIKAU POOLS TK,OPEN,Walking Track,401.063524453495,924ec588-5288-4cb4-95d7-bc5e0bf2332d
2879,2,100066974,WAITENGAUE STREAM TK,OPEN,Tramping Track,4559.5472379889,f3e80526-5294-45b0-beb2-3691e6bcb1a2
2880,6,100066696,Cardrona Cromwell Pk Tk(to Pisa CA bound,OPEN,Tramping Track,9066.5433508453,3b98c927-e404-42ad-81b9-2d45d9481e4c
2881,2,100066191,LINDEMANN LOOP TK,OPEN,Tramping Track,9745.46923708027,3b4355a0-7dde-4a36-a8c1-c6865dca19d6
2882,2,100066619,DICKEY FLAT - DALEYS JUNC,OPEN,Tramping Track,7787.0816633707,bf30459f-a30b-47f5-829d-828a38bcebd9
2883,2,100094923,Marton Sash and Door Tramline cycleway,OPEN,Tramping Track,6763.63841626477,e6192a7e-96cb-4aac-a846-fc09e2880fe9
2884,2,100101745,Wanganui Sash and door tramway,OPEN,Tramping Track,1553.55817447255,32f60788-c403-4904-bfc1-29645ebf0536
2885,6,100130757,Rings Beach Loop Track,OPEN,Route,4668.57957322417,63374064-d00c-4a15-9b2c-6d7381bb1cbc
2886,2,100101986,Matarangi Bluff Track,OPEN,Walking Track,1004.73754763855,bc4f007f-3148-4852-9134-f9678334b078
2887,2,100065928,OLD WIRES TRACK,OPEN,Tramping Track,4931.70035214394,7abca853-6491-4bb5-935e-e3cb80330f4d
2888,2,100129167,Lake Gault Track,OPEN,Walking Track,2935.23058085035,b1bd4f18-7b56-43e7-adb9-324f53c082e4
2889,5,100067154,HUT CREEK TK,OPEN,Tramping Track,2291.33968665219,ec9e6de3-0521-4b40-af68-809d0c69a301
2890,2,100067153,MISTAKE CREEK TK,OPEN,Tramping Track,5874.29634024211,3eb8c96d-44b2-40f3-b514-84cddbe6f26a
2891,2,100039296,TINWALD BURN RIDGE TRACK,OPEN,Tramping Track,10179.2968624794,5f681620-9b75-46dc-ad5d-cbb867be911c
2892,2,100084605,KIRTLE BURN TRACK,OPEN,Tramping Track,12212.9766495388,d06074b5-6406-4ba2-909d-0b1d5f241e2c
2893,2,100083183,LOCHARBURN TRACK,OPEN,Tramping Track,6678.78001818844,4ab4a12b-c58f-403e-a795-5df157448866
2894,6,100000809,PISA RANGE RIDGE TRACK,OPEN,Tramping Track,29244.568730861,41feccc0-c399-4ebc-a3dc-b154adac0b75
2895,2,100044747,Whangaiterenga to Karaka Track,OPEN,Tramping Track,7964.88661612965,b3051866-4805-4f79-bd1f-9b433b42f1d6
2896,6,100044593,Paton Stream to Hihi Trig Track,OPEN,Tramping Track,5237.6155273964,4780db29-f605-4943-b89e-68323a48d920
2897,6,100043892,Tapu Summit To Crosbies Hut Tramping Tk,OPEN,Tramping Track,9067.21473567472,e45fde04-4d03-485b-ad36-4536373b4c0d
2898,6,100065925,Karaka to Crosbies Hut Tramping Track,OPEN,Tramping Track,12729.8568528245,ba095f23-70bf-421f-8645-c583a81ec463
2899,6,100065930,LYNCH STREAM TRAMPING TRACK,CLSD,Tramping Track,4215.35948891622,c2589c28-e6d5-493a-b904-84edfc5b7faa
2900,6,100130815,Otara Bay Track,OPEN,Tramping Track,954.364157456978,20dda8b8-a79f-431d-aa19-bb74f12c8753
2901,6,100130817,Tarawaere-BillyGoat rem section to dam,CLSD,Tramping Track,307.257138280615,00c79164-e62b-4b40-a43a-606a08f78998
2902,5,100129807,AVALANCHE CREEK ACCESS TRACK,OPEN,Route,1613.80797299718,7aa8e403-1c6d-41fd-808f-53fc24719d89
2903,5,100129806,DOOLEY'S SPUR ACCESS TRACK,OPEN,Route,1253.90278231096,40bf2ccb-9db7-4f0c-87e4-d5225ece33d7
2904,5,100129804,LAKE FACE CREEK ACCESS TRACK,OPEN,Route,1217.89925041305,2aa1427e-25aa-4844-b492-8f4f0d4223ce
2905,2,100045509,EAST EGLINTON RIVER ROUTE,OPEN,Route,3290.95534187558,f1f621bb-d9b3-43dd-8352-1af9fea5a7cf
2906,6,100035454,PURIRI TRACK,OPEN,Walking Track,4670.96544543373,7d1142d8-0f64-41aa-a2b4-21a7b48a6646
2907,2,100066704,"Dennistoun Bush Walk, Peel Forest",OPEN,Walking Track,1592.38453717259,cf66e98e-e203-47a4-bcb4-e8c51ad5ba26
2908,6,100038480,PUKAHA Lookout Track,OPEN,Walking Track,2443.95134503991,57a0e017-2f97-4b53-9af9-dd87b297a8f6
2909,5,100039941,Te Araroa Tk - Russel Forest Section,OPEN,Tramping Track,5012.2430017953,894d81ef-6084-41c6-841c-55cdab0aa3c4
2910,2,100032009,Woolshed Creek Hut (inc) to Pinnacles Ht,OPEN,Easy Tramping Track,6176.34612197851,f198e8e1-a1e5-4ca7-8121-9571714013fb
2911,2,100030392,South Face Tk - Rhyolite to Woolshed Crk,OPEN,Tramping Track,3830.50964709529,ff086f54-2171-418f-a135-579b5c0a0ae9
2912,4,100032010,Woolshed Ck Crpk to Woolshed Creek Hut,OPEN,Easy Tramping Track,4889.64820805115,1dc3f27e-7c42-4f48-a86c-12c095049f5a
2913,2,100045394,Te Ara Pataka Track,OPEN,Tramping Track,13294.3067654413,6c7dea63-875d-4cba-884a-a363af207d34
2914,2,100103755,Pettigrews Road Mt Bike Track,OPEN,Tramping Track,1452.26092148875,79f6c566-a2b3-43fc-b0c6-f9db943979ca
2915,2,100128630,LAKESIDE - PADDYS LINK TRACK,OPEN,Walking Track,689.413234009564,8d228319-3ba6-41de-af37-873737986ecc
2916,2,100045127,LAKESIDE TRACK,OPEN,Walking Track,7952.0299919387,69fc1b99-d718-48c0-8485-bf6408d20767
2917,2,100045577,PADDYS TRACK,OPEN,Walking Track,4911.82765731651,1611f7a1-23db-4d33-9495-effbd68e3c64
2918,6,100066390,BAINES HUT TO MT MATTHEWS,OPEN,Tramping Track,3552.60549471943,103bcc25-a395-49e3-951b-1df76ec523ee
2919,2,100039138,SOUTH SADDLE TRACK,OPEN,Tramping Track,313.320891072209,005077c1-f1b1-4515-a19a-12b8feb49c60
2920,2,100066389,MUKAMUKA STREAM TO SOUTH SADDLE,OPEN,Route,5396.40859075959,33c3bb97-e2e3-4745-84f8-07986787f712
2921,2,100038792,BROWNS TRACK,OPEN,Tramping Track,445.232314445786,1d2f427c-4f25-4caf-809e-d7bff279e3ea
2922,6,100065821,PAPATAHI TRACK,OPEN,Tramping Track,2173.09103637907,e554010d-dfff-42fd-8524-f796f34d96ba
2923,2,100101004,Saddle Hill Reserve Track,OPEN,Easy Tramping Track,1548.23275936539,79be0ed2-e46b-49f3-939b-0bc735c5a53b
2924,2,100044975,GRAY'S BUSH TRACK,OPEN,Short Walk,944.255948452528,b79a86f3-c505-4345-b5e5-3cf266736e33
2925,6,100044603,MOTUORA CAMPSITE/TK,OPEN,Walking Track,3233.85793137649,1a3b9156-273e-47c4-b80c-09d95b59f3e6
2926,2,100131292,QCT Resolution Bay to Ship Cove 2019,OPEN,Easy Tramping Track,6006.68051411398,8257338e-33ff-4f80-aaa1-9c78041540b2
2927,6,100066668,QCT Endeavour Inlet to Resolution Bay,OPEN,Easy Tramping Track,10982.744879379,9ef08e94-6f1b-47a7-81ea-92c2d91a1c07
2928,2,100066102,MATAWAI WALKING TRACK,OPEN,Tramping Track,1199.47260471933,0706d74a-0999-4368-90e4-f2c08728e6c1
2929,2,100045013,MOANUI TK - MOANUI TO KORANGA FORKS HUT,OPEN,Tramping Track,7042.11221564332,229cc6c5-a7bb-4d9e-b328-8f477866e634
2930,6,100045712,TAWA - KAHUNUI TK,OPEN,Tramping Track,4988.96561528564,0db4d4fe-aef0-4d96-9039-455593d18ff6
2931,2,100045711,TAWA HUT TO KORANGA STM JUNC,OPEN,Tramping Track,8325.35186757809,5fb4ccb5-48d5-491f-8db0-18ec0fc83020
2932,6,100031437,MAKAKOERE HUT TO KAHUNUI/MAKAKOERE STM C,OPEN,Route,4861.12731573909,1c4701e0-c667-4921-8cb0-988017605b9d
2933,6,100045710,KORANGA FORKS HUT TO TAWA HUT,OPEN,Tramping Track,9125.70962540448,6fa5b2ab-02b0-4d57-bd6e-acae851eec96
2934,2,100045713,MT HIKURANGI (SUMMIT) ROUTE,OPEN,Route,2367.22415598048,22091586-2a5c-4d76-a841-90c649c8662b
2935,2,100044974,TE KURI W/WAY,OPEN,Walking Track,4949.2178241242,e15a801e-91f5-4b26-88eb-7be179418393
2936,6,100030257,MID WAIOHINE HUT TO AOKAPARANGI JUNCTION,OPEN,Tramping Track,3641.16072884563,9b76396c-0a50-4fc3-a2cd-88e539bede92
2937,2,100045695,ANDERSON MEMORIAL HUT TO MAUNGAHUKA HUT,OPEN,Tramping Track,9276.39716490507,d0369919-a999-4693-95ca-33b2e5e39f04
2938,6,100044365,Gibbons o/night carpark to Parawai Lodge,OPEN,Walking Track,545.601306274234,adca4801-2ae8-48cb-9760-69ac7d1ae1af
2939,2,100040218,ARCUS LOOP TRACK,OPEN,Walking Track,3007.53379571142,2ca0e316-56b8-45c8-9e2a-859e1de35b6b
2940,2,100066398,OTAKI FORKS TO FIELD HUT,OPEN,Easy Tramping Track,5050.23773657341,dbd16c5e-b146-4964-8c4b-db25cf5c931c
2941,2,100044370,CARTER TRACK,OPEN,Walking Track,1080.82470073198,75e8cc4e-5a62-4622-a0cc-d95d62bc45d8
2942,2,100084251,Pipinui Track,OPEN,Walking Track,74.9280166183553,036dd2ea-e75d-48be-b958-cae29c8b42ed
2943,2,100045550,KAKARIKI ACCESS EASEMENT,OPEN,Route,1616.66575831594,bd42c8c0-4722-40a8-9bba-74eef95c20b7
2944,2,100095003,Kaituna Quarry Track,OPEN,Walking Track,575.745591473134,cafcd6b7-491c-412e-9561-435641a9e593
2945,2,100035495,CATTLE RIDGE HUT TO DUNDAS HUT,OPEN,Tramping Track,4774.03772864339,042ddd04-cc88-4042-8b83-a20ccb1b13af
2946,2,100066402,ROARING STAG TO CATTLE RIDGE HUT,OPEN,Tramping Track,2182.3290892342,330e7db7-6287-408d-91ae-c22ddfa4f2f1
2947,6,100066403,ROARING STAG TRACK,OPEN,Tramping Track,3876.03169977947,24317488-03a3-4b64-be64-45cd86f3b32b
2948,2,100045882,PUTARA - HEREPAI TRACK,OPEN,Tramping Track,5740.62786816706,f10d2676-a69d-4703-833b-28b191ad4f0f
2949,2,100066388,HARRIS CREEK TO MANGAHAO FLATS HUT,OPEN,Tramping Track,4471.84746002443,456bd29b-c911-4625-a936-06fffc642fbc
2950,2,100046051,GIRDLESTONE SADDLE TO PUKEMATAWAI/TE MAT,OPEN,Tramping Track,1695.08259630988,7ec1ba91-bacd-4075-a157-061c8b662364
2951,6,100038981,SOUTH OHAU HUT TO GIRDLESTONE SADDLE,OPEN,Route,2022.30241551928,e8dc4981-fbef-49a0-9208-8dee0aff95cc
2952,2,100064649,MANGAHAO FLATS HUT TO GIRDLESTONE SADDLE,OPEN,Tramping Track,4976.7025130222,8dd78a61-2ed5-4b1f-8771-3c7a6ae6b9fd
2953,2,100066056,REMUTAKA SUMMIT TO PYLON ROAD,OPEN,Tramping Track,3168.09616220089,e2d8cc72-bc52-4bfc-bf76-9c9efa4dbbb1
2954,6,100064650,PYLON ROAD - SH2 TO WESTERN FOREST PARK,OPEN,Tramping Track,7089.48688087089,763d6975-eb41-45c6-95ce-10758e5efb37
2955,6,100045790,Red Hills Tk - Carpark to RB Motueka Riv,OPEN,Route,12319.4273084732,da67380b-e55b-41a3-ab8a-cd6f6e2c0b5e
2956,2,100066705,Raincliff HR Walk,OPEN,Short Walk,100.03543632093,5603a5a9-34de-43e5-b5e5-9671b31a2e6b
2957,6,100066702,Acland Falls Track,OPEN,Walking Track,1633.96198931899,4cf588af-f936-462e-9581-39d3538ea253
2958,2,100044361,SEVEN PINES TO SUMMIT,OPEN,Walking Track,1053.15447843127,b536bb90-911f-4300-a647-49efd5702c0e
2959,2,100037715,SEVEN PINES TRACK,OPEN,Walking Track,647.461169651579,610eb84f-df16-4ab2-8a88-488e4a2a9fe4
2960,2,100044563,COLONIAL KNOB BROKEN HILL RD/RESERVOIR,OPEN,Walking Track,1331.26723343715,fcadcfb3-f11c-4e47-b833-0a596e8da5ef
2961,6,100044234,KOHEKOHE WALK - KAKARIKI GROVE TO TUI C,OPEN,Walking Track,1003.10927388261,be278f3e-81fc-4268-837e-d4572ccdd16e
2962,6,100066649,TE AU TRACK,OPEN,Tramping Track,2623.59379054651,67d8fb80-0c2a-4443-bbce-b2f867ef4678
